job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Mobile Developer,HONGTHAI Technical,Ho Chi Minh City,2026-04-29,,,,Full-time,Fresher,0.8,"React Native, TypeScript, Git, API, JavaScript",itviec,True
Data Engineer,MB Bank,Hanoi,2026-04-29,,,,Full-time,Fresher,0.8,"Power BI, Tableau, Oracle",itviec,True
AI/ML Engineer,8Seneca,Hanoi,2026-04-29,,,,Full-time,Senior,3.1,"Python, PyTorch, TensorFlow, FastAPI, AI",itviec,True
Data Analyst,MB Bank,Hanoi,2026-04-28,,,,Full-time,Senior,0.8,"Power BI, Oracle, SQL",itviec,True
QA/Tester,Ngân hàng TMCP Phương Đông | OCB,Ho Chi Minh City,2026-04-28,,,,Full-time,Senior,0.8,"Cypress, Selenium, Automation Test",itviec,True
Database Administrator,SACOMBANK,Ho Chi Minh City,2026-04-26,,,,Full-time,Intern,,"Linux, Oracle",itviec,True
Backend Developer,SoftRoad Việt Nam,Hanoi,2026-04-25,25000000.0,45000000.0,VND,Full-time,Senior,3.1,"Java, Spring Boot, Spring",itviec,False
Fullstack/Software Engineer,GALAXY HOLDINGS,Ho Chi Minh City,2026-04-25,,,,Full-time,Senior,5.1,"Java, PostgreSQL, Kafka, Go, Spring Boot",itviec,True
Frontend Developer,Ewoosoft Vietnam,Hanoi,2026-04-25,,50000000.0,VND,Full-time,Senior,3.1,"React, PostgreSQL, MySQL, AWS, Node.js",itviec,False
Backend Developer,Saigon Technology,Ho Chi Minh City,2026-04-25,,,,Full-time,Mid,3.1,"Node.js, English, JavaScript, TypeScript, React",itviec,True
Business Analyst,Buymed,Ho Chi Minh City,2026-04-25,,,,Full-time,Fresher,0.8,"Jira, SQL, ERP, English",itviec,True
Mobile Developer,NAVER VIETNAM,Ho Chi Minh City,2026-04-24,,,,Full-time,Fresher,0.8,"Android, Java, Kotlin",itviec,True
Business Analyst,PAPAYA INSURTECH,Ho Chi Minh City,2026-04-24,,1000000.0,VND,Full-time,Senior,0.8,"API, SQL, Scrum, Agile",itviec,False
Database Administrator,CÔNG TY TNHH SOCOTEC VIỆT NAM,Hanoi,2026-04-24,25000000.0,37500000.0,VND,Full-time,Fresher,0.8,"MongoDB, Python, MySQL, PostgreSQL, SQL",itviec,False
Project Manager,Terralogic,Ho Chi Minh City,2026-04-24,,,,Full-time,Manager+,5.1,"Project Management, English",itviec,True
Mobile Developer,Offspring Digital Viet Nam,Hanoi,2026-04-24,27500000.0,50000000.0,VND,Full-time,Manager+,0.8,"React Native, iOS, Android, JavaScript, React",itviec,False
Data Engineer,Amigo,Hanoi,2026-04-24,12500000.0,15000000.0,VND,Full-time,Intern,,"Networking, DevOps",itviec,False
AI/ML Engineer,KALAPA,Hanoi,2026-04-24,17500000.0,37500000.0,VND,Full-time,Junior,0.8,"AI, Git, Docker, Python, Computer Vision",itviec,False
AI/ML Engineer,Cube System Việt Nam,Ho Chi Minh City,2026-04-23,37500000.0,50000000.0,VND,Full-time,Senior,3.1,"AI, Kubernetes, DevOps, Docker, Python, LLM",itviec,False
Data Engineer,Ngân Hàng Á Châu | ACB,Ho Chi Minh City,2026-04-23,,,,Full-time,Fresher,0.8,"Python, PostgreSQL, Oracle, SQL",itviec,True
AI/ML Engineer,Ngân Hàng Á Châu | ACB,Ho Chi Minh City,2026-04-23,,,,Full-time,Fresher,0.8,"AI, TensorFlow, PyTorch, LLM, Machine Learning, Python",itviec,True
Data Analyst,Ngân Hàng Á Châu | ACB,Ho Chi Minh City,2026-04-23,,,,Full-time,Fresher,0.8,"Tableau, SQL, Power BI",itviec,True
Solution Architect,HSC,Ho Chi Minh City,2026-04-23,,,,Full-time,Manager+,5.1,Java,itviec,True
Mobile Developer,RONTECH,Ho Chi Minh City,2026-04-23,1250000.0,1250000.0,VND,Full-time,Senior,3.1,"Go, Java, Python, Node.js",itviec,False
Business Analyst,RONTECH,Ho Chi Minh City,2026-04-23,,,,Full-time,Senior,0.8,Jira,itviec,True
IT Manager,Vietlink,Ho Chi Minh City,2026-04-23,,,,Full-time,Manager+,5.1,"AWS, DevOps, Project Management, English",itviec,True
AI/ML Engineer,HRS Group,Ho Chi Minh City,2026-04-23,,,,Full-time,Manager+,5.1,"Java, Next.js, AI, English",itviec,True
ERP/CRM Specialist,HDBank,Ho Chi Minh City,2026-04-23,,,,Full-time,Fresher,0.8,"Oracle, DevOps, AWS, API, Microservices",itviec,True
IT Manager,Cadena Vietnam,Ho Chi Minh City,2026-04-23,62500000.0,100000000.0,VND,Full-time,Manager+,5.1,"MariaDB, React, Go",itviec,False
Cloud Engineer,Accenture,Ho Chi Minh City,2026-04-23,,,,Full-time,Manager+,0.8,"SAP, Project Management, Agile",itviec,True
QA/Tester,SSI Securities Corporation,Hanoi,2026-04-23,,,,Full-time,Fresher,3.1,"Automation Test, JavaScript, Selenium, C#",itviec,True
Security Engineer,Safetrust,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,English,itviec,True
Backend Developer,GEEK UP,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,0.8,"JavaScript, Go, CI/CD, Java, NestJS",itviec,True
Business Analyst,1Office| Workway,Hanoi,2026-05-06,,,,Full-time,Senior,5.1,"CRM, ERP, Agile",itviec,True
UI/UX Designer,Công ty TNHH RENDA,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"React, CSS, ERP, CRM, HTML",itviec,True
Security Engineer,Phu Hung Securities (PHS),Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,3.1,"Cybersecurity, API, English",itviec,True
Backend Developer,CÔNG TY TNHH DỊCH VỤ GIÁ TRỊ GIA TĂNG GOLDENGATE,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"Java, Kubernetes, Kafka, Docker, MySQL, Spring Boot",itviec,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN TEECOM,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,CI/CD,itviec,True
UI/UX Designer,GEEK UP,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,Figma,itviec,True
Other,FE CREDIT,Ho Chi Minh City,2026-05-06,20000000.0,30000000.0,VND,Full-time,Senior,3.1,"SQL, Python",itviec,False
AI/ML Engineer,Fundiin,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"Java, AI, SQL, PostgreSQL, Spring",itviec,True
QA/Tester,GEEK UP,Hanoi,2026-05-06,,,,Full-time,Mid,0.8,,itviec,True
Mobile Developer,SourceCode,Hanoi,2026-05-06,,,,Remote,Senior,3.1,"React Native, React, JavaScript",itviec,True
Backend Developer,IONAH,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"React, SQL, Angular, Node.js, .NET",itviec,True
QA/Tester,IONAH,Hanoi,2026-05-06,,,,Full-time,Fresher,3.1,"Automation Test, API",itviec,True
Database Administrator,Công ty TNHH Salary (Việt Nam),Ho Chi Minh City,2026-05-06,18750000.0,27500000.0,VND,Full-time,Fresher,0.8,"PostgreSQL, SQL, English",itviec,False
Blockchain Developer,Nexsoft Technology,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,0.8,Figma,itviec,True
Frontend Developer,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,Ho Chi Minh City,2026-05-05,12500000.0,50000000.0,VND,Full-time,Intern,,"JavaScript, Angular, HTML5, CSS, TypeScript",itviec,False
Data Engineer,Romulus Digital,Hanoi,2026-05-05,,,,Full-time,Fresher,0.8,"Python, SQL, AWS",itviec,True
AI/ML Engineer,Laidon Group,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,0.8,"AI, Python, SAP, Machine Learning",itviec,True
AI/ML Engineer,Coder Trove,Ho Chi Minh City,2026-05-04,,,,Full-time,Senior,3.1,"Python, FastAPI, Docker, Machine Learning, AI, English",itviec,True
Database Administrator,Techcom Securities,Hanoi,2026-05-02,,,,Full-time,Fresher,0.8,"Python, AWS, PostgreSQL",itviec,True
IT Manager,NEC Vietnam,Hanoi,2026-05-02,,,,Full-time,Senior,5.1,"Japanese, Project Management",itviec,True
Data Engineer,FPT Software,Ho Chi Minh City,2026-05-02,,67500000.0,VND,Full-time,Fresher,3.1,"SQL, AWS",itviec,False
Fullstack/Software Engineer,TMA Solutions,Ho Chi Minh City,2026-05-02,,,,Full-time,Senior,3.1,"Java, React, Spring Boot, Angular",itviec,True
AI/ML Engineer,FPT Software,Ho Chi Minh City,2026-05-02,,100000000.0,VND,Full-time,Manager+,3.1,AI,itviec,False
QA/Tester,RIKKEISOFT,Hanoi,2026-05-02,,,,Full-time,Senior,0.8,"Automation Test, Java, Selenium, JavaScript, Cypress, CI/CD",itviec,True
ERP/CRM Specialist,Công ty Cổ phần Thanh toán số MobiFone,Hanoi,2026-05-02,,,,Full-time,Manager+,0.8,"Python, Jira",itviec,True
Fullstack/Software Engineer,Bosch Global Software Technologies Company Limited,Hanoi,2026-05-02,,,,Full-time,Senior,0.8,"Embedded, Python, C++",itviec,True
Business Analyst,CÔNG TY TNHH DỊCH VỤ TIẾP VẬN TOÀN CẦU,Ho Chi Minh City,2026-04-30,,,,Full-time,Fresher,0.8,"ERP, API, Microservices",itviec,True
Data Analyst,CÔNG TY TNHH DỊCH VỤ TIẾP VẬN TOÀN CẦU,Ho Chi Minh City,2026-04-30,,,,Full-time,Fresher,0.8,"Tableau, Power BI, Python, SQL",itviec,True
QA/Tester,CÔNG TY CỔ PHẦN PHẦN MỀM PHÂN PHỐI VÀ BÁN LẺ BEEC,Hanoi,2026-04-30,,,,Full-time,Intern,,"Jira, Postman, SQL, Selenium",itviec,True
AI/ML Engineer,Cloudteam,Ho Chi Minh City,2026-04-30,,,,Full-time,Fresher,0.8,"PHP, JavaScript, Kotlin, AI, Laravel",itviec,True
ERP/CRM Specialist,Cloudteam,Ho Chi Minh City,2026-04-30,,,,Full-time,Fresher,0.8,"Project Management, CRM, ERP, Jira",itviec,True
QA/Tester,Innotech Vietnam Corporation,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,,itviec,True
Backend Developer,Innotech Vietnam Corporation,Ho Chi Minh City,2026-04-30,,,,Full-time,Fresher,3.1,"Docker, MySQL, React, Spring Boot, Java",itviec,True
Fullstack/Software Engineer,VINCENT HOLDINGS CO LTD,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,0.8,"Vue, API, Flutter",itviec,True
Mobile Developer,GeNEE-V,Hanoi,2026-04-30,,,,Full-time,Fresher,0.8,"Flutter, API, Figma, Android, iOS",itviec,True
Security Engineer,MK Group,Hanoi,2026-04-29,,,,Full-time,Fresher,0.8,API,itviec,True
QA/Tester,Chotot,Ho Chi Minh City,2026-04-29,,,,Full-time,Fresher,0.8,"AI, Automation Test, Java, API",itviec,True
DevOps/Infra Engineer,Mercatus,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,0.8,"DevOps, AWS, Agile",itviec,True
AI/ML Engineer,Samsung Electronics HCMC CE Complex,Ho Chi Minh City,2026-04-29,,,,Full-time,Fresher,3.1,"AI, Machine Learning, SQL, Python",itviec,True
System/Network Admin,Samsung Electronics HCMC CE Complex,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,3.1,"Linux, C#, C++",itviec,True
IT Manager,Grab (Vietnam) Ltd.,Ho Chi Minh City,2026-04-29,,,,Full-time,Manager+,5.1,Go,itviec,True
Backend Developer,Edge8,Hanoi,2026-04-29,,,,Remote,Mid,3.1,"C#, CRM, JavaScript, .NET, English",itviec,True
Fullstack/Software Engineer,IONAH,Hanoi,2026-04-29,,,,Full-time,Manager+,5.1,"AWS, MongoDB, Angular, NestJS",itviec,True
AI/ML Engineer,CÔNG TY CỔ PHẦN HÒA BÌNH,Ho Chi Minh City,2026-04-29,,,,Full-time,Fresher,0.8,"AI, LLM, Python, SQL, SAP",itviec,True
Mobile Developer,"ANDPAD VietNam Co., Ltd",Hanoi,2026-04-29,,,,Full-time,Senior,3.1,"iOS, Swift, AWS, English",itviec,True
Business Analyst,Laidon Group,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,0.8,"English, SAP, ERP",itviec,True
DevOps/Infra Engineer,Laidon Group,Ho Chi Minh City,2026-04-28,,,,Full-time,Fresher,0.8,"DevOps, SAP, English, CI/CD",itviec,True
QA/Tester,Extreme Việt Nam,Hanoi,2026-04-28,30000000.0,35000000.0,VND,Full-time,Senior,0.8,"Japanese, Jira, SQL, API",itviec,False
Solution Architect,ITviec Recruitment Consulting,Other,2026-04-28,,,,Full-time,Senior,5.1,"Python, Kafka, OOP, Go, Java",itviec,True
Backend Developer,Motorist Pte Ltd,Ho Chi Minh City,2026-04-28,,,,Full-time,Junior,,"Ruby on Rails, Linux, AWS, PHP, Node.js, MySQL",itviec,True
QA/Tester,Ada Beat Vietnam,Ho Chi Minh City,2026-04-28,,,,Full-time,Senior,3.1,"Automation Test, Jenkins, Docker, Linux, Python",itviec,True
Fullstack/Software Engineer,SOLIS LAB,Hanoi,2026-04-28,20000000.0,30000000.0,VND,Full-time,Senior,0.8,"JavaScript, HTML, Vue, React, TypeScript, CSS",itviec,False
AI/ML Engineer,FPT IS,Hanoi,2026-04-27,,,,Full-time,Manager+,3.1,"Computer Vision, LLM, AI",itviec,True
DevOps/Infra Engineer,GSM - Xanh SM,Hanoi,2026-04-27,,,,Full-time,Fresher,0.8,"DevOps, Linux",itviec,True
Cloud Engineer,ST Engineering,Ho Chi Minh City,2026-04-27,,,,Full-time,Senior,3.1,Terraform,itviec,True
DevOps/Infra Engineer,NAB Innovation Centre Vietnam,Ho Chi Minh City,2026-04-27,,,,Full-time,Manager+,5.1,"DevOps, API, Microservices, React, Java, CI/CD",itviec,True
Cloud Engineer,SACOMBANK,Ho Chi Minh City,2026-04-27,25000000.0,75000000.0,VND,Full-time,Senior,3.1,"CI/CD, PowerShell, Python, Azure",itviec,False
DevOps/Infra Engineer,Gene Solutions,Ho Chi Minh City,2026-04-26,,,,Full-time,Senior,5.1,"Networking, Linux, AI",itviec,True
QA/Tester,Joblogic,Ho Chi Minh City,2026-04-26,,,,Full-time,Manager+,5.1,"Azure, Automation Test, Cybersecurity, AI, English",itviec,True
ERP/CRM Specialist,Nakivo,Ho Chi Minh City,2026-04-26,,60000000.0,VND,Full-time,Senior,3.1,"Python, Odoo, ERP, CRM",itviec,False
AI/ML Engineer,Crossian,Hanoi,2026-04-26,,,,Full-time,Senior,3.1,"AI, .NET, C#, ASP.NET, Agile",itviec,True
Backend Developer,"Rakuten Fintech Vietnam Co., Ltd.",Ho Chi Minh City,2026-04-25,37500000.0,80000000.0,VND,Full-time,Senior,3.1,"Java, Spring Boot, Spring, SQL, English",itviec,False
Backend Developer,"DIGITAL TECHNOLOGY SOLUTIONS., JSC",Hanoi,2026-04-25,,,,Full-time,Junior,0.8,".NET, English, SQL, React, C#, ASP.NET",itviec,True
UI/UX Designer,AgileOps,Ho Chi Minh City,2026-04-25,12500000.0,17500000.0,VND,Full-time,Junior,,Figma,itviec,False
AI/ML Engineer,Công Ty TNHH Đầu Tư Thương Mại Và Sản Xuất Chính Phát,Hanoi,2026-04-25,,,,Full-time,Fresher,3.1,"AI, PyTorch, Python, LLM, Machine Learning",itviec,True
Other,CÔNG TY CỔ PHẦN ĐẦU TƯ AHV HOLDING,Hanoi,2026-04-25,,,,Full-time,Manager+,0.8,,itviec,True
AI/ML Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,Hanoi,2026-04-25,,,,Full-time,Senior,3.1,"AI, Project Management, AWS, CI/CD, Machine Learning",itviec,True
AI/ML Engineer,VNB Global,Hanoi,2026-04-25,,,,Full-time,Fresher,3.1,"LLM, SQL, Jira, AI",itviec,True
Security Engineer,Công ty TNHH Thương mại - Dịch vụ Tân Hiệp Phát,Ho Chi Minh City,2026-04-25,,,,Full-time,Fresher,0.8,"Firewall, Security, Networking",itviec,True
Other,HOTX Holding Group,Hanoi,2026-04-25,,1500000.0,VND,Full-time,Fresher,0.8,"Security, Networking, Python, MySQL, Linux",itviec,False
Backend Developer,GSM - Xanh SM,Hanoi,2026-04-25,,,,Full-time,Fresher,0.8,"Agile, SQL, Python, C#, Go",itviec,True
Mobile Developer,Công Ty Cổ Phần Công Nghệ Thông Minh SFIN,Hanoi,2026-04-25,,,,Full-time,Junior,0.8,"React Native, Git, TypeScript, JavaScript",itviec,True
AI/ML Engineer,Công ty TNHH Lotus Animation,Hanoi,2026-04-25,,,,Full-time,Fresher,0.8,"LLM, AI",itviec,True
Security Engineer,Trung tâm Ứng cứu khẩn cấp không gian mạng Việt Nam,Hanoi,2026-04-25,,,,Full-time,Intern,,Security,itviec,True
Backend Developer,Công Ty Cổ Phần Công Nghệ Thông Minh SFIN,Hanoi,2026-04-25,,,,Full-time,Fresher,0.8,"Java, Git, MySQL, OOP, Spring Boot",itviec,True
Solution Architect,AcceleratorApp,Other,2026-04-25,25000000.0,62500000.0,VND,Remote,Senior,3.1,"Automation Test, Cypress, AI",itviec,False
Fullstack/Software Engineer,Altaa Vistaa,Hanoi,2026-04-25,62500000.0,82500000.0,VND,Full-time,Fresher,3.1,"Linux, Android",itviec,False
Embedded Engineer,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-25,25000000.0,50000000.0,VND,Full-time,Senior,0.8,"Embedded, Python, C++",itviec,False
Database Administrator,SSI Securities Corporation,Hanoi,2026-04-25,,,,Full-time,Fresher,3.1,PostgreSQL,itviec,True
Mobile Developer,MSB,Hanoi,2026-04-25,,1250000.0,VND,Full-time,Fresher,3.1,"React Native, TypeScript, JavaScript, Android, iOS",itviec,False
Product Manager/Owner,M_Service (MoMo),Ho Chi Minh City,2026-04-25,,,,Full-time,Senior,3.1,English,itviec,True
AI/ML Engineer,CÔNG TY CỔ PHẦN THANH TOÁN TRỰC TUYẾN TOÀN CẦU,Ho Chi Minh City,2026-04-25,,,,Full-time,Fresher,0.8,"DevOps, AWS, Linux, AI",itviec,True
AI/ML Engineer,One Mount Group,Hanoi,2026-04-25,,,,Full-time,Senior,3.1,"Agile, Machine Learning, SQL, AI",itviec,True
Project Manager,Laidon Group,Ho Chi Minh City,2026-04-24,,,,Full-time,Manager+,0.8,"Project Management, SAP, ERP, English",itviec,True
AI/ML Engineer,VNEXT SOFTWARE,Hanoi,2026-04-24,,,,Full-time,Fresher,0.8,"Python, LLM, AI, NoSQL, SQL",itviec,True
Frontend Developer,FikTech,Ho Chi Minh City,2026-04-24,,,,Full-time,Fresher,0.8,"C#, React, SQL, ASP.NET",itviec,True
IT Manager,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,"Scrum, AI, Agile",itviec,True
AI/ML Engineer,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,"AI, Machine Learning, Python",itviec,True
Frontend Developer,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,"JavaScript, Vue, Angular, React, HTML5",itviec,True
Business Analyst,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,"Agile, English",itviec,True
QA/Tester,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,"Automation Test, API, Python",itviec,True
Other,Renesas Design Vietnam,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,3.1,Networking,itviec,True
Solution Architect,Techcombank,Hanoi,2026-04-24,,3750000.0,VND,Full-time,Senior,3.1,"Power BI, TensorFlow, Python, SQL",itviec,False
Backend Developer,AIRR Labs,Ho Chi Minh City,2026-04-24,25000000.0,37500000.0,VND,Full-time,Fresher,0.8,"Go, SQL, Java, AWS, AI",itviec,False
Backend Developer,MSB,Hanoi,2026-04-24,25000000.0,50000000.0,VND,Full-time,Senior,3.1,"Java, Spring, SQL",itviec,False
Mobile Developer,M_Service (MoMo),Hanoi,2026-04-24,,,,Full-time,Fresher,0.8,"Security, Java",itviec,True
Security Engineer,ST Engineering,Ho Chi Minh City,2026-04-24,,,,Full-time,Manager+,3.1,"Cybersecurity, English, Firewall, Security",itviec,True
AI/ML Engineer,SACOMBANK,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,0.8,"SQL, Python, Deep Learning, Machine Learning",itviec,True
Blockchain Developer,Sun Group,Hanoi,2026-04-24,,,,Full-time,Fresher,3.1,"AI, Blockchain",itviec,True
DevOps/Infra Engineer,GrapeCity,Hanoi,2026-04-24,,,,Full-time,Senior,0.8,"DevOps, Azure, Terraform, Kubernetes, AWS",itviec,True
Fullstack/Software Engineer,Persol Career Tech Studio Vietnam,Ho Chi Minh City,2026-04-23,50000000.0,68750000.0,VND,Full-time,Senior,3.1,"Java, Git, SQL, Spring Boot, Spring",itviec,False
Data Engineer,VNGGames,Ho Chi Minh City,2026-04-23,,,,Full-time,Senior,3.1,"MongoDB, PostgreSQL, Kafka, Spark",itviec,True
Backend Developer,Nakivo,Ho Chi Minh City,2026-04-23,50000000.0,62500000.0,VND,Full-time,Senior,3.1,"Java, OOP, Spring",itviec,False
Mobile Developer,what3words,Ho Chi Minh City,2026-04-23,50000000.0,56250000.0,VND,Full-time,Fresher,0.8,"Automation Test, Android, iOS, Java",itviec,False
Backend Developer,GFT Technologies Vietnam,Hanoi,2026-04-23,,,,Full-time,Senior,3.1,"Java, Spring, AWS, Microservices, English, Kafka",itviec,True
System/Network Admin,SHBFinance,Hanoi,2026-04-23,30000000.0,37500000.0,VND,Full-time,Senior,3.1,"PostgreSQL, MySQL, SQL, Oracle, Linux",itviec,False
Mobile Developer,Cigro Inc.,Ho Chi Minh City,2026-04-23,,,,Full-time,Intern,,"React Native, Jest, AI",itviec,True
DevOps/Infra Engineer,TJ Tech,Hanoi,2026-04-23,,,,Full-time,Senior,3.1,"DevOps, CI/CD, Terraform, Linux, AWS",itviec,True
Frontend Developer,Persol Career Tech Studio Vietnam,Ho Chi Minh City,2026-04-23,25000000.0,43750000.0,VND,Full-time,Senior,0.8,"React, HTML, Next.js, JavaScript, TypeScript, CSS",itviec,False
System/Network Admin,F88,Hanoi,2026-04-23,,,,Full-time,Fresher,3.1,"MySQL, Oracle",itviec,True
Fullstack/Software Engineer,Scandinavian Software Park,Hanoi,2026-04-23,,,,Full-time,Senior,3.1,"Node.js, React, MongoDB",itviec,True
Backend Developer,Lac Viet Computing Corporation,Ho Chi Minh City,2026-04-22,,,,Full-time,Fresher,0.8,".NET, React, Docker, MySQL, API, Angular",itviec,True
Backend Developer,HDBank,Ho Chi Minh City,2026-04-22,,,,Full-time,Fresher,3.1,"Java, OOP, .NET, Oracle, SQL",itviec,True
Mobile Developer,KMS Technology,Ho Chi Minh City,2026-04-22,,,,Full-time,Manager+,3.1,"React Native, GraphQL, English, JavaScript",itviec,True
Frontend Developer,Live Payments,Ho Chi Minh City,2026-04-22,,,,Full-time,Junior,0.8,".NET, React, SQL",itviec,True
QA/Tester,LG Electronics Development Vietnam (LGEDV),Hanoi,2026-04-22,12500000.0,27500000.0,VND,Full-time,Intern,1.0,"English, Embedded",itviec,False
Business Analyst,Eastgate Software,Hanoi,2026-04-22,,,,Full-time,Senior,3.1,"English, Project Management, Figma",itviec,True
Frontend Developer,MobiFone Solutions,Hanoi,2026-04-22,,1750000.0,VND,Full-time,Senior,3.1,"Node.js, Docker, Kubernetes, .NET, React",itviec,False
Embedded Engineer,DXC Luxoft Vietnam,Ho Chi Minh City,2026-04-22,,,,Full-time,Senior,3.1,C++,itviec,True
AI/ML Engineer,Beyondsoft Technology (Vietnam) Company Limited,Ho Chi Minh City,2026-04-22,37500000.0,75000000.0,VND,Full-time,Fresher,3.1,"AI, LLM, Python, Azure",itviec,False
Project Manager,Nakivo,Ho Chi Minh City,2026-04-22,,,,Full-time,Manager+,3.1,"Project Management, Agile, English",itviec,True
System/Network Admin,IVC (ISB Vietnam),Ho Chi Minh City,2026-04-22,37500000.0,75000000.0,VND,Full-time,Fresher,0.8,"Japanese, Project Management, English",itviec,False
Business Analyst,Cadena Vietnam,Ho Chi Minh City,2026-04-22,,,,Full-time,Senior,0.8,"Agile, English, SQL, Scrum",itviec,True
AI/ML Engineer,Athena Studio,Ho Chi Minh City,2026-04-22,,,,Full-time,Senior,0.8,"AI, Agile",itviec,True
QA/Tester,SHS | Chứng khoán Sài Gòn - Hà Nội,Hanoi,2026-04-22,,1250000.0,VND,Full-time,Fresher,0.8,"Scrum, Automation Test, Jira",itviec,False
UI/UX Designer,SHS | Chứng khoán Sài Gòn - Hà Nội,Hanoi,2026-04-22,,1250000.0,VND,Full-time,Fresher,0.8,"HTML, Figma",itviec,False
Mobile Developer,SHS | Chứng khoán Sài Gòn - Hà Nội,Hanoi,2026-04-22,,1250000.0,VND,Full-time,Fresher,0.8,"Flutter, Android, iOS, Dart",itviec,False
Backend Developer,SHS | Chứng khoán Sài Gòn - Hà Nội,Hanoi,2026-04-22,,1250000.0,VND,Full-time,Fresher,0.8,"Java, DevOps, Python, Node.js, .NET",itviec,False
QA/Tester,Scandinavian Software Park,Hanoi,2026-04-22,,,,Full-time,Fresher,3.1,,itviec,True
Backend Developer,Scandinavian Software Park,Hanoi,2026-04-22,,,,Full-time,Senior,3.1,"Azure, MySQL, React",itviec,True
Fullstack/Software Engineer,Live Payments,Ho Chi Minh City,2026-04-21,37500000.0,75000000.0,VND,Full-time,Senior,3.1,"React, AI, English, Go, Node.js",itviec,False
AI/ML Engineer,Scandinavian Software Park,Hanoi,2026-04-21,,,,Full-time,Fresher,3.1,"Node.js, Automation Test, AI",itviec,True
ERP/CRM Specialist,Laidon Group,Ho Chi Minh City,2026-04-21,,,,Full-time,Senior,0.8,"SQL, SAP, OOP, API",itviec,True
Backend Developer,One Mount Group,Hanoi,2026-04-21,,,,Full-time,Senior,3.1,"Java, API, NoSQL, SQL, Spring Boot, Spring",itviec,True
Solution Architect,MSB,Hanoi,2026-04-21,62500000.0,87500000.0,VND,Full-time,Fresher,3.1,"Java, Kubernetes, Security, Microservices, AWS",itviec,False
Backend Developer,VNPT EPAY,Hanoi,2026-04-21,40000000.0,40000000.0,VND,Full-time,Fresher,0.8,"PHP, Laravel, Oracle",itviec,False
Mobile Developer,RiverCrane Vietnam,Ho Chi Minh City,2026-04-21,,,,Full-time,Junior,0.8,"React Native, Dart, Flutter",itviec,True
Fullstack/Software Engineer,EPOS Vietnam,Ho Chi Minh City,2026-04-21,,,,Full-time,Senior,0.8,"Go, ERP, Docker, English",itviec,True
IT Manager,MSB,Hanoi,2026-04-21,,,,Full-time,Fresher,3.1,"Security, Firewall",itviec,True
Product Manager/Owner,FINVIET,Ho Chi Minh City,2026-04-21,,1250000.0,VND,Full-time,Senior,3.1,"Scrum, Agile",itviec,False
System/Network Admin,Teqnological Asia,Ho Chi Minh City,2026-04-21,,,,Full-time,Junior,,"AI, Japanese, Project Management, English",itviec,True
Mobile Developer,Motorist Pte Ltd,Ho Chi Minh City,2026-04-21,,,,Full-time,Junior,,"iOS, English, API, OOP, Swift",itviec,True
Backend Developer,Rakus Vietnam Company,Ho Chi Minh City,2026-04-21,32500000.0,,VND,Full-time,Senior,3.1,"Java, PostgreSQL, JUnit, Spring, JavaScript",itviec,False
Business Analyst,MK Group,Hanoi,2026-04-21,,,,Full-time,Fresher,0.8,"English, Project Management",itviec,True
Mobile Developer,Saigon Technology,Da Nang,2026-04-21,,,,Full-time,Senior,0.8,"React Native, Android, iOS, JavaScript, React",itviec,True
Frontend Developer,Bray Leino Splash Group,Ho Chi Minh City,2026-04-21,,,,Full-time,Junior,0.8,"JavaScript, English, JQuery, CSS, HTML",itviec,True
