job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Solution Architect,FPT Digital,Hanoi,2026-05-06,,,,Full-time,Mid,7.0,"AWS, Azure, GCP, Networking, Security, Cybersecurity, ERP",linkedin,True
Other,PREP,Hanoi,2026-05-07,,,,Full-time,Mid,1.0,AI,linkedin,True
ERP/CRM Specialist,EY,Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,,"Go, Perl, Excel, SAP, ERP, Project Management",linkedin,True
Project Manager,MTI Technology,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,,"Rust, Perl, Agile, Scrum, Excel",linkedin,True
Other,The Metub Company,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,5.0,AI,linkedin,True
Fullstack/Software Engineer,SCC Vietnam,Ho Chi Minh City,2026-05-05,,,,Internship,Intern,,"Java, JavaScript, Scala, Angular, REST, AI, API, ServiceNow, ITIL",linkedin,True
ERP/CRM Specialist,SUNJIN VIỆT NAM,Other,1 year ago,,,,Full-time,Mid,2.0,"SAP, ERP",linkedin,True
IT Manager,Robert Walters,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,,"Rust, Excel, Security",linkedin,True
Other,H&M,Other,2026-05-01,,,,Full-time,Mid,,"Power BI, Excel, SAP",linkedin,True
AI/ML Engineer,VinSOC,Hanoi,2026-05-07,,,,Full-time,Senior,5.0,"Agile, Scrum, AI, Excel, Jira, Confluence, Security, Cybersecurity, Project Management, PMP",linkedin,True
AI/ML Engineer,SOCOTEC,Hanoi,2026-04-24,,,,Full-time,Mid,,"Python, AWS, Azure, GCP, SQL, Machine Learning, AI, Pandas, NumPy, Excel",linkedin,True
Fullstack/Software Engineer,NGS Holdings,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,Security,linkedin,True
IT Manager,H&H Group | B Corp™,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,5.0,Excel,linkedin,True
Other,Visit.org,Hanoi,2026-04-17,,,,Contract,Junior,2.0,"Scala, Excel",linkedin,True
Frontend Developer,Relia Software - Reliable Software Development Company,Other,1 year ago,,,,Full-time,Mid,3.0,"Java, JavaScript, TypeScript, React, Vue, Node.js, Git, HTML, CSS",linkedin,True
Other,XP Power,Other,2026-05-07,,,,Full-time,Mid,2.0,,linkedin,True
Project Manager,CMC Global Company Limited.,Hanoi,2026-05-04,,,,Full-time,Mid,,"Rust, Excel, Project Management",linkedin,True
UI/UX Designer,Diksha Technologies,Ho Chi Minh City,2026-05-05,,,,Full-time,Junior,2.0,,linkedin,True
ERP/CRM Specialist,AHT Tech,Hanoi,2026-05-05,,,,Full-time,Junior,3.0,"Python, Angular, API, iOS, Android, ERP",linkedin,True
AI/ML Engineer,Reforged Labs,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,3.0,"Python, Go, React, Next.js, AI",linkedin,True
Project Manager,Viettel Cyber Security,Hanoi,2026-05-04,,,,Full-time,Junior,3.0,"Agile, Scrum, Jira, Security, PMP",linkedin,True
IT Manager,Qualcomm,Ho Chi Minh City,2026-04-24,,,,Full-time,Senior,,"Rust, Express, REST, Security",linkedin,True
Frontend Developer,CarePlus International Clinics,Ho Chi Minh City,2026-04-17,,,,Full-time,Mid,2.0,"Java, JavaScript, TypeScript, React, Next.js, CI/CD, Linux, REST, GraphQL, CSS, SASS, Tailwind, Jest, API, HTML",linkedin,True
Fullstack/Software Engineer,TLT Manufacturing,Ho Chi Minh City,2026-03-09,,,,Full-time,Mid,5.0,Scala,linkedin,True
Business Analyst,FiinGroup,Hanoi,2026-04-08,,,,Full-time,Mid,,"SQL, Agile, Scrum",linkedin,True
DevOps/Infra Engineer,MealSuite,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,,"AWS, Linux, REST, Excel, VMware, Networking, Security",linkedin,True
IT Support,SGS,Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,,,linkedin,True
Backend Developer,Momos,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.0,"Python, Scala, REST, AI, Excel, Networking",linkedin,True
Sales/Presales,CMC Global Company Limited.,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,3.0,,linkedin,True
IT Support,Renesas Electronics,Ho Chi Minh City,2026-05-07,,,,Full-time,Senior,,"Java, JavaScript, Scala, Perl, Express, SQL, DevOps, Agile, Scrum, REST, Excel, Security",linkedin,True
Sales/Presales,IT Consultis,Ho Chi Minh City,2026-03-09,,,,Internship,Mid,1.0,"Laravel, REST, Excel, Figma, Salesforce, CRM",linkedin,True
Data Analyst,AHT Tech,Hanoi,2026-05-07,,,,Full-time,Junior,3.0,SQL,linkedin,True
Project Manager,Thientu HR,Ho Chi Minh City,2026-04-17,,,,Full-time,Mid,35.0,"Scala, Excel, Jira",linkedin,True
Frontend Developer,Astek Vietnam,Hanoi,2026-03-09,,,,Full-time,Mid,5.0,"Java, JavaScript, TypeScript, Scala, React, Vue, Nuxt, .NET, Docker, Azure, Git, CI/CD, DevOps, REST, HTML, CSS, SASS, Tailwind, Excel, Jest, API",linkedin,True
AI/ML Engineer,Azeus Systems Limited,Ho Chi Minh City,2026-02-07,,,,Full-time,Junior,2.0,"Python, Java, JavaScript, Scala, Docker, Kubernetes, AWS, Azure, SQL, NoSQL, Machine Learning, Deep Learning, NLP, AI, TensorFlow, PyTorch, Security",linkedin,True
AI/ML Engineer,HRI Việt Nam,Hanoi,2026-05-06,,,,Full-time,Manager+,12.0,"Go, AI, Security, Cybersecurity",linkedin,True
Business Analyst,Life at Viettel Cyber Security,Hanoi,2026-04-08,,,,Full-time,Mid,3.0,"Python, Java, JavaScript, Go, Jenkins, Agile, REST, AI, Excel, Security, Cybersecurity",linkedin,True
IT Manager,Meliá Hotels International,Hanoi,2026-04-08,,,,Full-time,Mid,2.0,Excel,linkedin,True
DevOps/Infra Engineer,Mercatus Technologies Inc,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,5.0,"Python, Kubernetes, AWS, Azure, Terraform, Jenkins, SQL, MongoDB, PostgreSQL, Redis, Elasticsearch, Kafka, CI/CD, DevOps, Security, Agile",linkedin,True
Project Manager,Manulife,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,,"Go, Scala, Express, HTML, Project Management",linkedin,True
Project Manager,yonyou Network Technology,Hanoi,2026-05-01,,,,Full-time,Senior,5.0,"Go, AWS, Azure, GCP, SQL, Excel, API, SAP, ERP, Project Management",linkedin,True
AI/ML Engineer,AvePoint,Hanoi,2026-04-17,,,,Full-time,Mid,,"Python, AWS, Azure, Machine Learning, Deep Learning, NLP, AI, TensorFlow, PyTorch",linkedin,True
Backend Developer,Monkey Vietnam,Hanoi,2026-05-02,,,,Full-time,Mid,1.0,"Go, React, Angular, Docker, Kubernetes, SQL, NoSQL, MongoDB, MySQL, Redis, RabbitMQ, CI/CD, DevOps, gRPC, AI, API",linkedin,True
IT Support,Keyloop,Other,2026-05-07,,,,Full-time,Mid,,"Scala, AI, Excel",linkedin,True
Product Manager/Owner,Nimble,Ho Chi Minh City,2025-12-09,,,,Full-time,Senior,5.0,"Swift, AI, Excel",linkedin,True
Fullstack/Software Engineer,DXC Technology Vietnam,Other,2026-05-05,,,,Full-time,Mid,,"Java, JavaScript, SQL, DevOps, Agile, AI, Excel, ServiceNow, ITIL",linkedin,True
Data Engineer,Home Credit Vietnam,Ho Chi Minh City,2026-05-08,,,,Full-time,Mid,3.0,"Python, Scala, Kubernetes, Terraform, Ansible, Kafka, Git, CI/CD, Linux, AI, Jira, Security",linkedin,True
Other,MoMo (M_Service),Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,,"Rust, Scala, Agile, Scrum, AI, Jira, Figma",linkedin,True
System/Network Admin,ISB Vietnam Company (IVC),Ho Chi Minh City,2026-05-05,,,,Full-time,Intern,,"Go, Linux, Networking",linkedin,True
Product Manager/Owner,TP Entertainment,Hanoi,2026-05-07,,,,Full-time,Junior,,,linkedin,True
AI/ML Engineer,QUAVEO,Ho Chi Minh City,2026-04-24,,,,Full-time,Junior,,"GCP, DevOps, Agile, AI, Jira, Confluence, API, ServiceNow, Security, Project Management",linkedin,True
Security Engineer,Shopee,Ho Chi Minh City,2026-05-03,,,,Full-time,Mid,2.0,Excel,linkedin,True
Sales/Presales,ekino Vietnam,Ho Chi Minh City,2026-04-10,,,,Full-time,Mid,,"Excel, Project Management",linkedin,True
Project Manager,"SOTATEK., JSC",Hanoi,2026-04-08,,,,Full-time,Junior,,"PHP, Angular, .NET, SQL, Project Management",linkedin,True
IT Manager,Fulltime Ltd,Ho Chi Minh City,2026-05-07,,,,Full-time,Manager+,5.0,"Scala, DevOps, AI, Security",linkedin,True
Security Engineer,DAYTA Technologies,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,,"Go, AI, API, CRM",linkedin,True
Other,KITA-EES (KITA E-commerce and Enterprise Service),Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,3.0,AI,linkedin,True
Fullstack/Software Engineer,XP Power,Other,2026-05-01,,,,Full-time,Junior,,"Scala, Excel",linkedin,True
Other,Igloo,Ho Chi Minh City,2026-03-09,,,,Full-time,Junior,5.0,,linkedin,True
Fullstack/Software Engineer,Pfeiffer Vacuum+Fab Solutions,Other,2026-05-01,,,,Full-time,Mid,5.0,"Perl, Excel, ERP, Project Management",linkedin,True
Sales/Presales,"Digital Fortress Co., Ltd.",Da Nang,2026-05-07,,,,Full-time,Junior,,"Excel, Networking",linkedin,True
Security Engineer,TELUS Digital,Hanoi,2026-05-01,,,,Full-time,Junior,,Swift,linkedin,True
Fullstack/Software Engineer,Base Careers,Hanoi,2026-04-17,,,,Full-time,Mid,,"AI, Tableau",linkedin,True
Product Manager/Owner,Holistics Data,Other,2025-07-12,17500000.0,42500000.0,VND,Full-time,Mid,,"Git, REST",linkedin,False
Project Manager,MBBank,Hanoi,2026-05-01,,,,Full-time,Junior,2.0,"Agile, Jira, Project Management",linkedin,True
Fullstack/Software Engineer,DXC Technology,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,2.0,,linkedin,True
ERP/CRM Specialist,CNK Consulting Vietnam,Hanoi,2026-04-08,5000000.0,20000000.0,VND,Full-time,Mid,4.0,Excel,linkedin,False
UI/UX Designer,the LEGO Group,Other,2026-05-01,,,,Full-time,Mid,3.0,"Express, REST, SAP, Project Management",linkedin,True
Cloud Engineer,Ampere,Ho Chi Minh City,2026-05-07,,,,Full-time,Intern,,"Express, REST, AI",linkedin,True
QA/Tester,Aladin Technology,Hanoi,2026-05-04,,,,Full-time,Junior,2.0,"Agile, Scrum, AI, Jira",linkedin,True
QA/Tester,PMAX - Total Marketing Partner,Ho Chi Minh City,2026-03-09,,,,Full-time,Mid,4.0,"SQL, Jira, Selenium, Cypress, API, ERP, CRM",linkedin,True
AI/ML Engineer,Trusting Social,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,2.0,"Python, Java, Rust, SQL, Machine Learning, AI, Excel",linkedin,True
AI/ML Engineer,Deliveree On-Demand Logistics (Southeast Asia),Ho Chi Minh City,2026-04-17,,,,Full-time,Mid,2.0,"SQL, CI/CD, Machine Learning, AI",linkedin,True
UI/UX Designer,FOIS ICT PRO,Hanoi,2026-05-07,,,,Full-time,Senior,3.0,"Java, DevOps",linkedin,True
Fullstack/Software Engineer,QDP - Quân Đạt & Partners,Ho Chi Minh City,2026-05-01,,,,Full-time,Junior,2.0,"Java, JavaScript, .NET, ASP.NET, SQL, REST, HTML, CSS, API",linkedin,True
Sales/Presales,OniGroup,Ho Chi Minh City,2026-05-05,,,,Full-time,Junior,5.0,"Kubernetes, GCP, REST, Excel, Security",linkedin,True
Sales/Presales,NGSC,Ho Chi Minh City,2026-05-05,,,,Full-time,Junior,15.0,"SAP, Salesforce, ERP",linkedin,True
Other,HPT Vietnam Corporation,Other,2026-05-05,,,,Full-time,Junior,2.0,,linkedin,True
AI/ML Engineer,VietinBank,Hanoi,2026-05-06,,,,Full-time,Senior,4.0,"Python, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, GitLab CI, Kafka, Git, CI/CD, DevOps, Agile, Linux, REST, Machine Learning, Deep Learning, AI, TensorFlow, PyTorch, API, Security",linkedin,True
Sales/Presales,HUONG THUY MANUFACTURE SERVICE TRADING CORPORATION,Ho Chi Minh City,2025-07-12,,,,Full-time,Junior,2.0,REST,linkedin,True
Other,Radiance Vietnam,Hanoi,2026-05-08,,,,Full-time,Mid,1.0,"Scala, REST, Excel",linkedin,True
Sales/Presales,Trustonic,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,,"Go, Rust, Excel, Salesforce, Security, CRM",linkedin,True
Game Developer,SNV,Other,2026-04-24,,,,Part-time,Mid,,"Scala, Express, AWS, REST, Excel",linkedin,True
Fullstack/Software Engineer,VinUniversity,Other,2025-09-10,,,,Full-time,Mid,,"REST, Excel",linkedin,True
IT Manager,Regus,Ho Chi Minh City,2026-05-05,,,,Contract,Mid,,"REST, Excel",linkedin,True
Other,Intrepid Asia,Other,2026-05-04,,,,Full-time,Junior,1.0,"AI, Excel",linkedin,True
IT Manager,Jaxtina English Center,Hanoi,2025-12-09,,,,Full-time,Mid,3.0,,linkedin,True
Other,FedEx,Ho Chi Minh City,2026-04-17,,,,Internship,Intern,,"Excel, Networking",linkedin,True
Business Analyst,"New Ocean IS Co., Ltd.",Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,4.0,"Agile, Scrum, AI, Excel",linkedin,True
Other,NSC Software - Vietnam's Premier Software Development & Consulting Company,Hanoi,2026-05-07,,,,Full-time,Mid,,"Rust, Excel",linkedin,True
IT Manager,YETI,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,4.0,"Express, HTML, Project Management, PMP",linkedin,True
Security Engineer,VNG,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,,"Scala, Linux, Networking, Security",linkedin,True
Consultant,YO IT Consulting,Ho Chi Minh City,2026-05-03,,,,Full-time,Mid,,AI,linkedin,True
Fullstack/Software Engineer,Callaway Golf,Other,2026-04-10,,,,Full-time,Mid,3.0,Excel,linkedin,True
Project Manager,SGS,Ho Chi Minh City,1 year ago,,,,Full-time,Manager+,,,linkedin,True
Other,Skedulo,Ho Chi Minh City,2026-04-08,,,,Internship,Junior,,Excel,linkedin,True
Product Manager/Owner,Galaxy Play,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,5.0,"Scrum, AI, Tableau, Excel, Jira, Confluence",linkedin,True
Other,HR Empire,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,"Rust, Excel",linkedin,True
Sales/Presales,CDNetworks,Hanoi,2026-04-08,,,,Full-time,Junior,3.0,"Scala, Salesforce, Security, CRM",linkedin,True
Security Engineer,NashTech,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,2.0,"Linux, Firewall, Security",linkedin,True
Business Analyst,Base Careers,Hanoi,2026-02-07,,,,Full-time,Mid,9.0,"Excel, Project Management",linkedin,True
Other,Anduin Transactions,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,1.0,Excel,linkedin,True
QA/Tester,VinAI,Ho Chi Minh City,1 year ago,,,,Full-time,Mid,,"Linux, REST, AI, Excel, Project Management",linkedin,True
Business Analyst,DXC Technology Vietnam,Ho Chi Minh City,2026-05-07,,,,Full-time,Senior,8.0,"Agile, Scrum, AI, API, SAP, ServiceNow, Security",linkedin,True
Data Analyst,NAB Innovation Centre Vietnam,Hanoi,2026-04-24,,,,Full-time,Mid,7.0,"Python, Java, SQL, Agile, REST, AI, Excel",linkedin,True
IT Manager,Masterise Group,Ho Chi Minh City,2026-05-07,,,,Full-time,Manager+,15.0,PMP,linkedin,True
IT Support,"Shanghai BSF Human Resources Co., Ltd",Other,2026-04-24,,,,Full-time,Junior,,,linkedin,True
Consultant,Fortience Consulting Inc.,Hanoi,2026-05-07,,,,Full-time,Junior,,"Excel, ERP, CRM",linkedin,True
QA/Tester,NAVER VIETNAM,Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,6.0,"Python, Java, JavaScript, AI, Selenium, API",linkedin,True
Frontend Developer,NAVER VIETNAM,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,,"Scala, Vue, Next.js, Nuxt, Node.js, AWS, Azure, GCP, CI/CD, AI, Networking, Firewall, React",linkedin,True
Fullstack/Software Engineer,Ampere,Ho Chi Minh City,2026-05-01,,,,Full-time,Intern,,"Python, Java, Express, Linux, AI, Excel",linkedin,True
Other,PMAX - Total Marketing Partner,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,2.0,Excel,linkedin,True
Data Engineer,Athena AI,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,,"Python, Java, Scala, Docker, Kubernetes, SQL, Kafka, AI, API",linkedin,True
Cloud Engineer,"Beijing Foreign Enterprise Management Consultants Co.,Ltd.",Hanoi,2026-04-10,,,,Full-time,Mid,,"Rust, Scala, AWS, Azure, GCP, Microservices, AI, Excel",linkedin,True
Frontend Developer,WorldQuant,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,,"Python, Java, JavaScript, TypeScript, Scala, React, Django, Flask, GCP, SQL, PostgreSQL, MySQL, Redis, CI/CD, Linux, Unix, HTML, CSS, Excel",linkedin,True
DevOps/Infra Engineer,YO IT Consulting,Hanoi,2026-05-04,,,,Full-time,Mid,,"Scala, Docker, Kubernetes, AWS, Azure, GCP, Terraform, Ansible, CI/CD, DevOps, Agile, Linux, Microservices, Networking, Security",linkedin,True
Security Engineer,Noventiq Vietnam,Other,2026-04-10,,,,Internship,Mid,,"Security, Cybersecurity",linkedin,True
Project Manager,Thundersoft Vietnam,Hanoi,2026-04-17,,,,Full-time,Manager+,,"Agile, Scrum, Excel, Project Management",linkedin,True
Business Analyst,"Classmethod Danang Co., Ltd.",Da Nang,2026-05-01,,,,Full-time,Mid,1.0,"Rust, AWS, Agile, Machine Learning, AI",linkedin,True
Sales/Presales,Ricoh Vietnam,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,2.0,,linkedin,True
Other,GemCommerce,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"Scala, Excel",linkedin,True
Fullstack/Software Engineer,VINFAST,Hanoi,2025-12-09,,,,Full-time,Mid,,,linkedin,True
Game Developer,YO IT Consulting,Hanoi,2026-04-24,,,,Full-time,Mid,,"Python, Agile, AI",linkedin,True
Security Engineer,ECARX,Hanoi,2026-04-17,,,,Full-time,Mid,,"Rust, Agile, Linux, Android, Firewall, Security, Cybersecurity",linkedin,True
Business Analyst,Hconnect,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,5.0,"Agile, Scrum",linkedin,True
AI/ML Engineer,Rainscales,Ho Chi Minh City,2026-05-05,,,,Full-time,Mid,3.0,"Python, Scala, Docker, Kubernetes, AWS, Kafka, RabbitMQ, Linux, AI, TensorFlow, PyTorch, SDK, Security",linkedin,True
Backend Developer,Seadev,Da Nang,2026-03-09,,,,Full-time,Mid,3.0,"Java, JavaScript, Scala, React, Angular, Vue, .NET, ASP.NET, Git, Agile, REST, HTML, CSS, API, Security",linkedin,True
Embedded Engineer,VINFAST,Hanoi,2026-05-06,,,,Full-time,Manager+,2.0,"Python, MATLAB, Agile, REST, AI",linkedin,True
Other,Khách sạn Sầm Sơn,Ho Chi Minh City,1 year ago,,,,Full-time,Mid,,,linkedin,True
Business Analyst,VNDIRECT Securities Corporation,Hanoi,2026-04-17,,,,Full-time,Mid,5.0,"Python, SQL, Agile, Machine Learning, AI, Project Management",linkedin,True
UI/UX Designer,Apple,Hanoi,2026-02-07,,,,Full-time,Mid,,Machine Learning,linkedin,True
IT Manager,Hoa Phat Group,Hanoi,2026-02-07,,,,Full-time,Mid,2.0,,linkedin,True
Business Analyst,ACB - Asia Commercial Bank,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,10.0,Go,linkedin,True
IT Manager,Viettel Cyber Security,Hanoi,2026-05-06,,,,Full-time,Senior,7.0,"SQL, NoSQL, Security",linkedin,True
QA/Tester,VNPT Group,Hanoi,2026-04-24,,,,Full-time,Mid,1.0,"SQL, PostgreSQL, MySQL, Agile, Scrum, API",linkedin,True
DevOps/Infra Engineer,GoTymeX,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,,"Python, Docker, AWS, Terraform, Ansible, Jenkins, Git, CI/CD, DevOps, Agile, Linux, Excel, Networking, Firewall",linkedin,True
UI/UX Designer,"Lien A Co., LTD",Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,3.0,,linkedin,True
Sales/Presales,Google,Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,5.0,"Rust, AI, iOS",linkedin,True
Game Developer,CurlyBlue,Ho Chi Minh City,2026-05-01,,,,Full-time,Manager+,,"Git, CI/CD, REST, Networking",linkedin,True
System/Network Admin,AGAPI,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,4.0,"Docker, Kubernetes, AWS, Git, CI/CD, DevOps, AI, TensorFlow, PyTorch, Networking, Security",linkedin,True
Other,HUONG THUY MANUFACTURE SERVICE TRADING CORPORATION,Ho Chi Minh City,2025-10-10,,,,Full-time,Manager+,7.0,,linkedin,True
AI/ML Engineer,GMO-Z.com RUNSYSTEM Career,Hanoi,2026-05-07,,,,Full-time,Junior,3.0,".NET, AWS, Azure, AI",linkedin,True
Security Engineer,Arches,Ho Chi Minh City,2026-05-01,,,,Full-time,Junior,,Rust,linkedin,True
QA/Tester,SOCOTEC,Hanoi,2026-05-01,,,,Full-time,Manager+,,"Rust, Agile, Excel",linkedin,True
Other,SGS,Ho Chi Minh City,2025-11-09,,,,Full-time,Manager+,,,linkedin,True
AI/ML Engineer,Millennia Education,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,"Machine Learning, AI",linkedin,True
AI/ML Engineer,MBBank,Hanoi,2026-04-17,15000000.0,35000000.0,VND,Full-time,Junior,,"Python, Django, Flask, FastAPI, Docker, Kubernetes, Git, DevOps, REST, gRPC, Machine Learning, Deep Learning, NLP, AI, TensorFlow, PyTorch",linkedin,False
UI/UX Designer,Swire Coca-Cola Vietnam,Hanoi,2026-04-17,,,,Full-time,Junior,,"REST, HTML",linkedin,True
Other,ASUS,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,3.0,Excel,linkedin,True
Sales/Presales,HPT Vietnam Corporation,Hanoi,1 year ago,,,,Full-time,Mid,2.0,"VMware, Security",linkedin,True
AI/ML Engineer,FPT Software,Hanoi,2026-05-05,25000000.0,75000000.0,VND,Full-time,Senior,4.0,"Python, Scala, React, Next.js, Docker, Kubernetes, AWS, Redis, CI/CD, DevOps, AI, Excel, Security",linkedin,False
Business Analyst,Vietnam Post Logistics,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"Go, SQL, REST, Power BI, Tableau, Excel, API, SAP, ERP",linkedin,True
Project Manager,Home Credit Vietnam,Ho Chi Minh City,2026-04-17,,,,Full-time,Mid,5.0,"Rust, Scala, Agile, Excel, Project Management, PMP",linkedin,True
QA/Tester,CO-WELL Asia,Hanoi,2026-05-01,,,,Full-time,Junior,5.0,Excel,linkedin,True
Other,"Mattel, Inc.",Other,2026-05-03,,,,Full-time,Junior,3.0,"Rust, Excel",linkedin,True
Consultant,Deloitte,Ho Chi Minh City,2026-05-01,,,,Full-time,Junior,3.0,"REST, SAP, ERP",linkedin,True
IT Manager,Tiger Tribe (A HEINEKEN Company),Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,,"Python, Scala, SQL, REST, Jira",linkedin,True
QA/Tester,The Orange Group,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,2.0,"Scala, Agile, Scrum, AI, Jira, Confluence",linkedin,True
Security Engineer,Mizuho,Other,2026-03-09,,,,Full-time,Mid,,"REST, Firewall, Security, Cybersecurity, Project Management",linkedin,True
AI/ML Engineer,Manpower Vietnam,Hanoi,2026-05-04,,,,Full-time,Mid,5.0,"NLP, AI",linkedin,True
Fullstack/Software Engineer,Ant International,Ho Chi Minh City,2026-04-24,,,,Full-time,Intern,,"Java, Spring, Spring Boot, AWS, Azure, GCP, SQL, Git, REST, AI, API",linkedin,True
Project Manager,NAKIVO,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,,"Java, React, AWS, Agile, Scrum, HTML, CSS, Excel, Jira, Confluence, VMware, Hyper-V, Project Management",linkedin,True
Sales/Presales,Sunbytes,Other,2026-04-24,,,,Full-time,Mid,4.0,"Rust, AI, Excel, Salesforce, CRM",linkedin,True
System/Network Admin,CEO Group,Hanoi,1 year ago,,,,Full-time,Mid,25.0,"Docker, AWS, GCP, SQL, Linux, VMware, Hyper-V, Firewall",linkedin,True
Embedded Engineer,Gremsy Solutions,Other,2026-05-07,,,,Full-time,Junior,1.0,,linkedin,True
Project Manager,CNK Consulting Vietnam,Other,2026-04-24,,,,Full-time,Mid,2.0,AI,linkedin,True
Business Analyst,CEO Group,Hanoi,2025-09-10,,,,Full-time,Mid,25.0,"ERP, CRM",linkedin,True
Other,Opella,Ho Chi Minh City,2026-04-24,,,,Internship,Mid,,"SQL, REST, ERP, CRM",linkedin,True
Embedded Engineer,Bosch Global Software Technologies Vietnam,Hanoi,2026-05-06,,,,Full-time,Intern,,"Python, AI",linkedin,True
Other,Publicis Groupe Vietnam,Ho Chi Minh City,2026-05-05,,,,Internship,Intern,,Excel,linkedin,True
Fullstack/Software Engineer,UrBox - Digital Rewards & Loyalty Solution,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,3.0,"Go, Scala, React, Next.js, MongoDB, MySQL, REST, AI, API, Security, CRM",linkedin,True
Business Analyst,Amaris Consulting,Ho Chi Minh City,2026-04-17,,,,Full-time,Senior,3.0,"Agile, Scrum, Excel, Jira, Confluence, Figma",linkedin,True
Consultant,Murex,Ho Chi Minh City,2026-05-08,,,,Full-time,Mid,3.0,"Python, Java, Rust, AWS, Azure, SQL, PostgreSQL, Linux, Unix, REST, Networking",linkedin,True
AI/ML Engineer,Sleek,Other,2026-02-07,,,,Full-time,Senior,,"Python, Rust, Machine Learning, AI, PyTorch, Excel",linkedin,True
IT Manager,Article,Ho Chi Minh City,2026-01-08,,,,Contract,Mid,2.0,"Rust, Scala, Express, REST, AI, Excel",linkedin,True
Other,Doctor4U Vietnam,Hanoi,2026-04-08,,,,Full-time,Mid,1.0,,linkedin,True
Other,ABB,Other,2026-05-05,,,,Full-time,Mid,,AI,linkedin,True
Other,HEINEKEN Vietnam,Ho Chi Minh City,2026-05-02,,,,Full-time,Mid,,"Scala, Perl, Azure, SQL, Agile, REST, Power BI, Excel",linkedin,True
AI/ML Engineer,ByteDance,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,5.0,"Python, Rust, Express, FastAPI, Docker, Kubernetes, AI, PyTorch, Excel",linkedin,True
AI/ML Engineer,Trusting Social Career Page,Ho Chi Minh City,2026-04-24,,,,Full-time,Mid,2.0,"Python, Java, Rust, SQL, Machine Learning, AI, Excel",linkedin,True
Data Engineer,Amanotes,Ho Chi Minh City,2026-03-09,,,,Full-time,Mid,,"Python, Java, JavaScript, Scala, React, AWS, Azure, GCP, SQL, Kafka, Git, CI/CD, DevOps, Linux, REST, Machine Learning, AI",linkedin,True
Fullstack/Software Engineer,Global Fashion Group,Ho Chi Minh City,2026-04-08,,,,Full-time,Junior,4.0,"Python, Java, Go, PHP, Express, Kubernetes, Agile, Microservices",linkedin,True
Other,VISTRA,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,3.0,,linkedin,True
Sales/Presales,Oryza Systems,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,,Excel,linkedin,True
Other,Fujifilm Vietnam,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,,Excel,linkedin,True
